inf,-1.006291427957568319e+00
inf,-1.000155504668995388e+00
inf,-9.940195813804223457e-01
inf,-9.878836580918493038e-01
inf,-9.817477348032762619e-01
inf,-9.756118115147032199e-01
inf,-9.694758882261301780e-01
inf,-9.633399649375571361e-01
inf,-9.572040416489842052e-01
inf,-9.510681183604111633e-01
inf,-9.449321950718381213e-01
inf,-9.387962717832650794e-01
inf,-9.326603484946920375e-01
inf,-9.265244252061189956e-01
inf,-9.203885019175460647e-01
inf,-9.142525786289730227e-01
inf,-9.081166553403999808e-01
inf,-9.019807320518269389e-01
inf,-8.958448087632538970e-01
inf,-8.897088854746808551e-01
inf,-8.835729621861079242e-01
inf,-8.774370388975348822e-01
inf,-8.713011156089618403e-01
inf,-8.651651923203887984e-01
inf,-8.590292690318157565e-01
inf,-8.528933457432427145e-01
inf,-8.467574224546696726e-01
inf,-8.406214991660967417e-01
inf,-8.344855758775236998e-01
inf,-8.283496525889506579e-01
inf,-8.222137293003776159e-01
inf,-8.160778060118045740e-01
inf,-8.099418827232315321e-01
inf,-8.038059594346586012e-01
inf,-7.976700361460855593e-01
inf,-7.915341128575125174e-01
inf,-7.853981895689394754e-01
inf,-7.792622662803664335e-01
inf,-7.731263429917933916e-01
inf,-7.669904197032203497e-01
inf,-7.608544964146474188e-01
inf,-7.547185731260743768e-01
inf,-7.485826498375013349e-01
inf,-7.424467265489282930e-01
inf,-7.363108032603552511e-01
inf,-7.301748799717822092e-01
inf,-7.240389566832092783e-01
inf,-7.179030333946362363e-01
inf,-7.117671101060631944e-01
inf,-7.056311868174901525e-01
inf,-6.994952635289171106e-01
inf,-6.933593402403440686e-01
inf,-6.872234169517710267e-01
inf,-6.810874936631980958e-01
inf,-6.749515703746250539e-01
inf,-6.688156470860520120e-01
inf,-6.626797237974789700e-01
inf,-6.565438005089059281e-01
inf,-6.504078772203328862e-01
inf,-6.442719539317599553e-01
inf,-6.381360306431869134e-01
inf,-6.320001073546138715e-01
inf,-6.258641840660408295e-01
inf,-6.197282607774677876e-01
inf,-6.135923374888947457e-01
inf,-6.074564142003218148e-01
inf,-6.013204909117487729e-01
inf,-5.951845676231757309e-01
inf,-5.890486443346026890e-01
inf,-5.829127210460296471e-01
inf,-5.767767977574566052e-01
inf,-5.706408744688835633e-01
inf,-5.645049511803106324e-01
inf,-5.583690278917374794e-01
inf,-5.522331046031645485e-01
inf,-5.460971813145916176e-01
inf,-5.399612580260184647e-01
inf,-5.338253347374455338e-01
inf,-5.276894114488723808e-01
inf,-5.215534881602994499e-01
inf,-5.154175648717262970e-01
inf,-5.092816415831533661e-01
inf,-5.031457182945804352e-01
inf,-4.970097950060072822e-01
inf,-4.908738717174343513e-01
inf,-4.847379484288611984e-01
inf,-4.786020251402882675e-01
inf,-4.724661018517151145e-01
inf,-4.663301785631421836e-01
inf,-4.601942552745692527e-01
inf,-4.540583319859960998e-01
inf,-4.479224086974231689e-01
inf,-4.417864854088500159e-01
inf,-4.356505621202770850e-01
inf,-4.295146388317041541e-01
inf,-4.233787155431310012e-01
inf,-4.172427922545580703e-01
inf,-4.111068689659849174e-01
inf,-4.049709456774119865e-01
inf,-3.988350223888388335e-01
inf,-3.926990991002659026e-01
inf,-3.865631758116929717e-01
inf,-3.804272525231198188e-01
inf,-3.742913292345468879e-01
inf,-3.681554059459737349e-01
inf,-3.620194826574008040e-01
inf,-3.558835593688276511e-01
inf,-3.497476360802547202e-01
inf,-3.436117127916817893e-01
inf,-3.374757895031086363e-01
inf,-3.313398662145357054e-01
inf,-3.252039429259625525e-01
inf,-3.190680196373896216e-01
inf,-3.129320963488166907e-01
inf,-3.067961730602435377e-01
inf,-3.006602497716706068e-01
inf,-2.945243264830974539e-01
inf,-2.883884031945245230e-01
inf,-2.822524799059513700e-01
inf,-2.761165566173784391e-01
inf,-2.699806333288055082e-01
inf,-2.638447100402323553e-01
inf,-2.577087867516594244e-01
inf,-2.515728634630862715e-01
inf,-2.454369401745133406e-01
inf,-2.393010168859401876e-01
inf,-2.331650935973672567e-01
inf,-2.270291703087943258e-01
inf,-2.208932470202211729e-01
inf,-2.147573237316482420e-01
inf,-2.086214004430750890e-01
inf,-2.024854771545021581e-01
inf,-1.963495538659292272e-01
inf,-1.902136305773560743e-01
inf,-1.840777072887831434e-01
inf,-1.779417840002099904e-01
inf,-1.718058607116370595e-01
inf,-1.656699374230639066e-01
inf,-1.595340141344909757e-01
inf,-1.533980908459180448e-01
inf,-1.472621675573448918e-01
inf,-1.411262442687719609e-01
inf,-1.349903209801988080e-01
inf,-1.288543976916258771e-01
inf,-1.227184744030527241e-01
inf,-1.165825511144797932e-01
inf,-1.104466278259068623e-01
inf,-1.043107045373337094e-01
inf,-9.817478124876077850e-02
inf,-9.203885796018762555e-02
inf,-8.590293467161469465e-02
inf,-7.976701138304154171e-02
inf,-7.363108809446861081e-02
inf,-6.749516480589567990e-02
inf,-6.135924151732252696e-02
inf,-5.522331822874959606e-02
inf,-4.908739494017644311e-02
inf,-4.295147165160351221e-02
inf,-3.681554836303058131e-02
inf,-3.067962507445742837e-02
inf,-2.454370178588449747e-02
inf,-1.840777849731134452e-02
inf,-1.227185520873841362e-02
inf,-6.135931920165260678e-03
inf,-8.631592329777504347e-09
inf,6.135914656980601123e-03
inf,1.227183794555375407e-02
inf,1.840776123412668497e-02
inf,2.454368452269983791e-02
inf,3.067960781127276881e-02
inf,3.681553109984592176e-02
inf,4.295145438841885266e-02
inf,4.908737767699178356e-02
inf,5.522330096556493650e-02
inf,6.135922425413786740e-02
inf,6.749514754271102035e-02
inf,7.363107083128395125e-02
inf,7.976699411985688215e-02
inf,8.590291740843003510e-02
inf,9.203884069700296600e-02
inf,9.817476398557611894e-02
inf,1.043106872741490498e-01
inf,1.104466105627222028e-01
inf,1.165825338512951337e-01
inf,1.227184571398680646e-01
inf,1.288543804284412175e-01
inf,1.349903037170141484e-01
inf,1.411262270055873014e-01
inf,1.472621502941602323e-01
inf,1.533980735827333852e-01
inf,1.595339968713063161e-01
inf,1.656699201598792470e-01
inf,1.718058434484524000e-01
inf,1.779417667370253309e-01
inf,1.840776900255984838e-01
inf,1.902136133141714147e-01
inf,1.963495366027445677e-01
inf,2.024854598913174986e-01
inf,2.086213831798904295e-01
inf,2.147573064684635824e-01
inf,2.208932297570365133e-01
inf,2.270291530456096663e-01
inf,2.331650763341825972e-01
inf,2.393009996227555281e-01
inf,2.454369229113286810e-01
inf,2.515728461999016119e-01
inf,2.577087694884747648e-01
inf,2.638446927770476957e-01
inf,2.699806160656208487e-01
inf,2.761165393541937796e-01
inf,2.822524626427667105e-01
inf,2.883883859313398634e-01
inf,2.945243092199127943e-01
inf,3.006602325084859473e-01
inf,3.067961557970588782e-01
inf,3.129320790856320311e-01
inf,3.190680023742049620e-01
inf,3.252039256627778929e-01
inf,3.313398489513510459e-01
inf,3.374757722399239768e-01
inf,3.436116955284971297e-01
inf,3.497476188170700606e-01
inf,3.558835421056429915e-01
inf,3.620194653942161445e-01
inf,3.681553886827890754e-01
inf,3.742913119713622283e-01
inf,3.804272352599351592e-01
inf,3.865631585485083122e-01
inf,3.926990818370812431e-01
inf,3.988350051256541740e-01
inf,4.049709284142273269e-01
inf,4.111068517028002578e-01
inf,4.172427749913734107e-01
inf,4.233786982799463416e-01
inf,4.295146215685194946e-01
inf,4.356505448570922034e-01
inf,4.417864681456653564e-01
inf,4.479223914342385093e-01
inf,4.540583147228116623e-01
inf,4.601942380113843711e-01
2.785000085830688477e+00,4.663301612999575241e-01
2.742000102996826172e+00,4.724660845885306770e-01
inf,4.786020078771033859e-01
inf,4.847379311656765388e-01
inf,4.908738544542496918e-01
inf,4.970097777428228447e-01
inf,5.031457010313955536e-01
inf,5.092816243199687065e-01
inf,5.154175476085418595e-01
inf,5.215534708971145683e-01
inf,5.276893941856877213e-01
inf,5.338253174742608742e-01
inf,5.399612407628340272e-01
inf,5.460971640514067360e-01
inf,5.522330873399798890e-01
inf,5.583690106285530419e-01
inf,5.645049339171257508e-01
inf,5.706408572056989037e-01
inf,5.767767804942720566e-01
inf,5.829127037828452096e-01
inf,5.890486270714179184e-01
inf,5.951845503599910714e-01
inf,6.013204736485642243e-01
inf,6.074563969371369332e-01
inf,6.135923202257100861e-01
inf,6.197282435142832391e-01
inf,6.258641668028563920e-01
inf,6.320000900914291009e-01
inf,6.381360133800022538e-01
inf,6.442719366685754068e-01
inf,6.504078599571481156e-01
inf,6.565437832457212686e-01
2.203000068664550781e+00,6.626797065342944215e-01
inf,6.688156298228671304e-01
inf,6.749515531114402833e-01
inf,6.810874764000134363e-01
inf,6.872233996885865892e-01
inf,6.933593229771592981e-01
inf,6.994952462657324510e-01
inf,7.056311695543056040e-01
inf,7.117670928428783128e-01
inf,7.179030161314514658e-01
inf,7.240389394200246187e-01
inf,7.301748627085977716e-01
inf,7.363107859971704805e-01
inf,7.424467092857436334e-01
inf,7.485826325743167864e-01
inf,7.547185558628894952e-01
inf,7.608544791514626482e-01
inf,7.669904024400358011e-01
inf,7.731263257286089541e-01
inf,7.792622490171816629e-01
inf,7.853981723057548159e-01
inf,7.915340955943279688e-01
inf,7.976700188829006777e-01
inf,8.038059421714738306e-01
inf,8.099418654600469836e-01
inf,8.160777887486201365e-01
inf,8.222137120371928454e-01
inf,8.283496353257659983e-01
inf,8.344855586143391513e-01
inf,8.406214819029118601e-01
inf,8.467574051914850131e-01
inf,8.528933284800581660e-01
inf,8.590292517686313190e-01
inf,8.651651750572040278e-01
inf,8.713010983457771808e-01
inf,8.774370216343503337e-01
inf,8.835729449229230426e-01
inf,8.897088682114961955e-01
inf,8.958447915000693484e-01
inf,9.019807147886425014e-01
inf,9.081166380772152102e-01
inf,9.142525613657883632e-01
inf,9.203884846543615161e-01
inf,9.265244079429342250e-01
inf,9.326603312315073779e-01
inf,9.387962545200805309e-01
inf,9.449321778086532397e-01
inf,9.510681010972263927e-01
inf,9.572040243857995456e-01
inf,9.633399476743726986e-01
inf,9.694758709629454074e-01
inf,9.756117942515185604e-01
inf,9.817477175400917133e-01
inf,9.878836408286644222e-01
inf,9.940195641172375751e-01
inf,1.000155487405810728e+00
inf,1.006291410694383881e+00
inf,1.012427333982956590e+00
inf,1.018563257271529743e+00
inf,1.024699180560102896e+00
inf,1.030835103848675605e+00
inf,1.036971027137248758e+00
inf,1.043106950425821910e+00
8.029999732971191406e-01,1.049242873714395063e+00
8.029999732971191406e-01,1.055378797002967772e+00
inf,1.061514720291540925e+00
inf,1.067650643580114078e+00
inf,1.073786566868686787e+00
inf,1.079922490157259940e+00
inf,1.086058413445833093e+00
inf,1.092194336734406246e+00
inf,1.098330260022978955e+00
inf,1.104466183311552108e+00
inf,1.110602106600125261e+00
inf,1.116738029888697969e+00
inf,1.122873953177271122e+00
inf,1.129009876465844275e+00
inf,1.135145799754417428e+00
inf,1.141281723042990137e+00
inf,1.147417646331563290e+00
inf,1.153553569620136443e+00
inf,1.159689492908709152e+00
inf,1.165825416197282305e+00
inf,1.171961339485855458e+00
inf,1.178097262774428167e+00
inf,1.184233186063001320e+00
inf,1.190369109351574473e+00
inf,1.196505032640147626e+00
inf,1.202640955928720334e+00
inf,1.208776879217293487e+00
inf,1.214912802505866640e+00
inf,1.221048725794439349e+00
inf,1.227184649083012502e+00
inf,1.233320572371585655e+00
inf,1.239456495660158808e+00
inf,1.245592418948731517e+00
inf,1.251728342237304670e+00
inf,1.257864265525877823e+00
inf,1.264000188814450532e+00
inf,1.270136112103023684e+00
inf,1.276272035391596837e+00
inf,1.282407958680169990e+00
inf,1.288543881968742699e+00
inf,1.294679805257315852e+00
inf,1.300815728545889005e+00
inf,1.306951651834461714e+00
inf,1.313087575123034867e+00
inf,1.319223498411608020e+00
inf,1.325359421700181173e+00
inf,1.331495344988753882e+00
inf,1.337631268277327035e+00
2.069000005722045898e+00,1.343767191565900188e+00
inf,1.349903114854472896e+00
inf,1.356039038143046049e+00
inf,1.362174961431619202e+00
inf,1.368310884720192355e+00
inf,1.374446808008765064e+00
inf,1.380582731297338217e+00
inf,1.386718654585911370e+00
inf,1.392854577874484079e+00
inf,1.398990501163057232e+00
inf,1.405126424451630385e+00
inf,1.411262347740203538e+00
inf,1.417398271028776247e+00
inf,1.423534194317349399e+00
inf,1.429670117605922552e+00
inf,1.435806040894495261e+00
inf,1.441941964183068414e+00
inf,1.448077887471641567e+00
inf,1.454213810760214276e+00
inf,1.460349734048787429e+00
inf,1.466485657337360582e+00
inf,1.472621580625933735e+00
inf,1.478757503914506444e+00
inf,1.484893427203079597e+00
inf,1.491029350491652750e+00
inf,1.497165273780225458e+00
inf,1.503301197068798611e+00
inf,1.509437120357371764e+00
inf,1.515573043645944917e+00
inf,1.521708966934517626e+00
inf,1.527844890223090779e+00
inf,1.533980813511663932e+00
inf,1.540116736800236641e+00
inf,1.546252660088809794e+00
inf,1.552388583377382947e+00
inf,1.558524506665956100e+00
inf,1.564660429954528809e+00
